海盜船 VENGEANCE 32G(16G*2) D5-6000/CL30 灰RGB(CMH32GX5M2B6000Z30K)雙,$3490 ◆ ★ 熱賣
海盜船 VENGEANCE 32G(16G*2) D5-6400/CL36 灰(CMK32GX5M2B6400Z36)雙參數,$3190 ◆ ★
海盜船 VENGEANCE 32G(16G*2) D5-6400/CL36 灰RGB(CMH32GX5M2B6400Z36)雙,$3390 ◆ ★
海盜船 VENGEANCE 32G(16G*2) D5-6400/CL32 灰(CMK32GX5M2B6400Z32)雙參數,$3499 ◆ ★
海盜船 VENGEANCE 32G(16G*2) D5-6400/CL32 灰RGB(CMH32GX5M2B6400Z32)雙,$3649 ◆ ★
海盜船 VENGEANCE 64G(32G*2) D5-6400/CL42 灰(CMK64GX5M2B6400C42)XMP,$5890 ◆ ★
海盜船 VENGEANCE 96G(48G*2) D5-6000/CL36 灰(CMK96GX5M2E6000Z36)雙參數,$6690 ◆ ★
海盜船 DOMINATOR TITANIUM 32G(16G*2) D5-7200/CL34 黑RGB(CMP32GX5M2X7200C34),$5999↘$5590 ◆ ★ 熱賣
海盜船 DOMINATOR TITANIUM 32G(16G*2) D5-7200/CL34 白RGB(CMP32GX5M2X7200C34W),$5999↘$5590 ◆ ★ 熱賣
芝奇Flare X5 烈焰槍32GB(雙通16G*2)D5-6000 CL28黑(F5-6000J2836G16GX2-FX5)EXPO,$4390↗$4780 ◆ ★
芝奇Flare X5烈焰槍 64GB(雙通32G*2)D5-6000/CL30黑(F5-6000J3040G32GX2-FX5)雙參數,$6890 ◆ ★ 熱賣
芝奇Flare X5烈焰槍 64GB(雙通32G*2)D5-6000/CL30白(F5-6000J3040G32GX2-FX5W)雙參數,$6890 ◆ 熱賣
芝奇Flare X5 烈焰槍64GB(雙通32G*2)D5-6000 CL28黑(F5-6000J2836G32GX2-FX5)EXPO,$8290↗$9100 ◆ ★
芝奇Flare X5 烈焰槍128GB(雙通64G*2)D5-6000 CL34黑(F5-6000J3444F64GX2-FX5)雙參數,$13990↗$16500 ◆ ★
芝奇 Ripjaws S5焰刃32GB(雙通16G*2)D5-6000/CL36黑( F5-6000J3636F16GX2-RS5K)[雙參數],$3350 ◆ ★ 熱賣
芝奇 Ripjaws S5焰刃32GB(雙通16G*2)D5-6000/CL30黑(F5-6000J3040F16GX2-RS5K)XMP,$3450 ◆ ★ 熱賣
芝奇 Ripjaws S5焰刃64GB(雙通32G*2)D5-6000/C36黑(F5-6000J3636F32GX2-RS5K)雙參數,$5750↗$5850 ◆ ★
芝奇 Ripjaws S5焰刃64GB(雙通32G*2)D5-6000/CL30黑(F5-6000J3040G32GX2-RS5K)XMP,$6490 ◆ ★ 熱賣
芝奇 Ripjaws S5焰刃64GB(雙通32G*2)D5-6000/CL30白(F5-6000J3040G32GX2-RS5W)XMP,$6490 ◆ ★ 熱賣
芝奇 Ripjaws S5焰刃96GB(雙通48G*2)D5-6000/CL30黑(F5-6000J3036F48GX2-RS5K)XMP,$11700 ◆ ★
芝奇 RipjawsM5 RGB焰刃32GB(16G*2)D5-6000/CL36黑(F5-6000J3636F16GX2-RM5RK雙參,$3350↗$3990 ◆ ★
芝奇 RipjawsM5 RGB焰刃32GB(16G*2)D5-6000/CL36白(F5-6000J3636F16GX2-RM5RW雙參,$3350↗$3990 ◆ ★
芝奇 RipjawsM5 RGB焰刃32GB(16G*2)D5-6000/CL30黑(F5-6000J3040F16GX2-RM5RK)XMP,$4200 ◆ ★ 熱賣
芝奇 RipjawsM5 RGB焰刃96GB(48G*2)D5-6000/C30黑(F5-6000J3036F48GX2-RM5RK)XMP,$12000↘$11500 ◆ ★
芝奇 RipjawsM5 RGB焰刃96GB(48G*2)D5-6000/C30白(F5-6000J3036F48GX2-RM5RW)XMP,$12000↘$11500 ◆ ★
芝奇 烈焰槍RGB 64GB(雙通32G*2)D5-6000/CL36黑(F5-6000J3636F32GX2-RM5NRK[雙參數],$6100↗$6500 ◆ ★
芝奇 烈焰槍RGB 64GB(雙通32G*2)D5-6000/CL36白(F5-6000J3636F32GX2-RM5NRW[雙參數],$6100↗$6500 ◆ ★
芝奇 烈焰槍RGB 96GB(雙通48G*2)D5-6000/CL30黑(F5-6000J3036F48GX2-RM5NRK)EXPO,$12300 ◆ ★ 熱賣
芝奇 烈焰槍RGB 96GB(雙通48G*2)D5-6000/CL30白(F5-6000J3036F48GX2-RM5NRW)EXPO,$12300 ◆ ★ 熱賣
芝奇 幻鋒戟RGB 32GB(雙通16G*2) D5-6000/CL30黑( F5-6000J3040F16GX2-TZ5RK)XMP,$3690 ◆ ★ 熱賣
芝奇 幻鋒戟RGB 32GB(雙通16G*2) D5-6000/CL30白( F5-6000J3040F16GX2-TZ5RW)XMP,$3690 ◆ ★ 熱賣
芝奇 幻鋒戟RGB 32GB(雙通16G*2) D5-6400/CL32黑( F5-6400J3239G16GX2-TZ5RK)XMP,$3990↗$4200 ◆ ★
芝奇 幻鋒戟RGB 32GB(雙通16G*2) D5-6400/CL32白( F5-6400J3239G16GX2-TZ5RW)XMP,$3990↗$4200 ◆ ★
芝奇 幻鋒戟RGB 32GB(雙通16G*2) D5-7200/CL34黑(F5-7200J3445G16GX2-TZ5RK)XMP,$4590↗$4800 ◆ ★
芝奇 幻鋒戟RGB 32GB(雙通16G*2) D5-7200/CL34白(F5-7200J3445G16GX2-TZ5RW)XMP,$4590↗$4800 ◆ ★
芝奇 幻鋒戟RGB 48GB(雙通24G*2)D5-8000/CL40黑(F5-8000J4048F24GX2-TZ5RK)XMP,$7500 ◆ ★
芝奇 幻鋒戟RGB 48GB(雙通24G*2)D5-8000/CL40白(F5-8000J4048F24GX2-TZ5RW)XMP,$7500 ◆ ★
芝奇 幻鋒戟RGB 64GB(雙通32G*2) D5-6000/CL30黑(F5-6000J3040G32GX2-TZ5RK)XMP,$6990 ◆ ★
芝奇 幻鋒戟RGB 64GB(雙通32G*2) D5-6000/CL30白(F5-6000J3040G32GX2-TZ5RW)XMP,$6990 ◆ ★
芝奇 幻鋒戟RGB 64GB(雙通32G*2) D5-6400/CL32黑(F5-6400J3239G32GX2-TZ5RK)XMP,$7490 ◆ ★
芝奇 幻鋒戟RGB 64GB(雙通32G*2) D5-6400/CL32白(F5-6400J3239G32GX2-TZ5RW)XMP,$7490 ◆ ★
芝奇 幻鋒戟RGB 128GB(雙通64G*2) D5-6000/CL34黑(F5-6000J3444F64GX2-TZ5RK)XMP,$14490 ◆ ★
芝奇 焰鋒戟RGB 32GB(雙通16GB*2) D5-6000/CL30黑(F5-6000J3038F16GX2-TZ5NR)EXPO,$4100↗$4880 ◆ ★
芝奇 焰鋒戟RGB 64GB(雙通32GB*2)D5-6000/CL30黑(F5-6000J3040G32GX2-TZ5NR)雙參數,$7950 ◆ ★
芝奇 焰鋒戟RGB 64GB(雙通32GB*2)D5-6000/CL30白(F5-6000J3040G32GX2-TZ5NRW)雙參數,$7950 ◆ 熱賣
芝奇 焰鋒戟RGB 32GB(雙通16GB*2)D5-6400/CL30黑(F5-6400J3039G16GX2-TZ5NR)EXPO,$4850↗$5100 ◆ ★
芝奇 焰鋒戟RGB 32GB(雙通16GB*2)D5-6400/CL30白(F5-6400J3039G16GX2-TZ5NRW)EXPO,$4850↗$5100 ◆ ★
芝奇 焰鋒戟RGB 32GB(雙通16GB*2)D5-7200/CL34黑(F5-7200J3445G16GX2-TZ5NR)EXPO,$4490 ◆ ★
芝奇 焰鋒戟RGB 32GB(雙通16GB*2)D5-7200/CL34白(F5-7200J3445G16GX2-TZ5NRW)EXPO,$4490 ◆ ★
芝奇 焰鋒戟RGB 48GB(雙通24GB*2)D5-8000/CL40黑(F5-8000J4048G24GX2-TZ5NR)EXPO限量,$7850 ◆ ★ 熱賣
芝奇 焰鋒戟RGB 128GB(雙通64GB*2)D5-6000/CL34黑(F5-6000J3444F64GX2-TZ5NR)[雙參數],$14490↗$16900 ◆ ★
芝奇 皇家戟RGB 32GB(雙通16GB*2)D5-6000/CL28銀(F5-6000J2836G16GX2-TR5NS)EXPO,$5700 ◆ ★ 熱賣
芝奇 皇家戟RGB 32GB(雙通16GB*2)D5-6000/CL28金(F5-6000J2836G16GX2-TR5NG)EXPO,$5990↗$6500 ◆ ★
芝奇 皇家戟RGB 64GB(雙通32GB*2)D5-6000/CL28銀(F5-6000J2836G32GX2-TR5NS)雙參數~限量~,$8990 ◆ ★ 熱賣
芝奇 皇家戟RGB 96GB(雙通48GB*2)D5-6000/CL30銀(F5-6000J3036F48GX2-TR5NS)EXPO,$12900↗$13000 ◆ ★
芝奇 皇家戟RGB 32GB(雙通16GB*2)D5-6400/CL30銀(F5-6400J3039G16GX2-TR5NS)EXPO,$4990↗$5400 ◆ ★
芝奇 皇家戟RGB 32GB(雙通16GB*2)D5-6400/CL30金(F5-6400J3039G16GX2-TR5NG)EXPO,$6390↗$6800 ◆ ★
芝奇 皇家戟RGB 32GB(雙通16GB*2)D5-8000/CL38銀(F5-8000J3848H16GX2-TR5NS)EXPO~限量~,$6250 ◆ ★ 熱賣
芝奇 皇家戟RGB 48GB(雙通24GB*2)D5-8000/CL40銀(F5-8000J4048G24GX2-TR5NS)EXPO,$7990 ◆ ★
芝奇 皇家戟RGB 64GB(雙通32GB*2)D5-6000/CL28金(F5-6000J2836G32GX2-TR5NG)EXPO,$10900↗$11300 ◆ ★
芝奇 皇家戟RGB 32GB(雙通16GB*2)D5-6000/CL28銀(F5-6000J2836G16GX2-TR5S)XMP,$5090 ◆ ★
芝奇 皇家戟RGB 32GB(雙通16GB*2)D5-6400/CL32銀(F5-6400J3239G16GX2-TR5S)XMP,$4550 ◆ ★
芝奇 皇家戟RGB 32GB(雙通16GB*2)D5-7200/CL34銀(F5-7200J3445G16GX2-TR5S)XMP,$5250↗$5750 ◆ ★
芝奇 皇家戟RGB 32GB(雙通16GB*2)D5-7200/CL34金(F5-7200J3445G16GX2-TR5G)XMP,$5990 ◆ ★
芝奇 皇家戟RGB 64GB(雙通32GB*2)D5-6000/CL28銀(F5-6000J2836G32GX2-TR5S)XMP,$9490↗$9600 ◆ ★
芝奇 皇家戟RGB 64GB(雙通32GB*2)D5-6400/CL32銀(F5-6400J3239G32GX2-TR5S)XMP,$9490↗$9900 ◆ ★
芝奇 皇家戟RGB 48GB(雙通24GB*2)D5-8000/CL40銀(F5-8000J4048F24GX2-TR5S)XMP,$7800 ◆ ★
芝奇 皇家戟RGB 48GB(雙通24GB*2)D5-8000/CL40金(F5-8000J4048F24GX2-TR5G)XMP,$8700 ◆ ★
UMAX NB 8GB DDR5 4800/CL40,$690 ◆ ★ 熱賣
UMAX NB 16GB DDR5 4800/CL40,$1150 ◆ ★ 熱賣
UMAX NB 32GB DDR5 4800/CL40,$2200 ◆ ★
UMAX NB 8GB DDR5 5600/CL46,$690 ◆ ★ 熱賣
UMAX NB 16GB DDR5 5600/CL46,$1169 ◆ ★ 熱賣
UMAX NB 32GB DDR5 5600/CL46,$2250 ◆ ★
威剛 NB 8GB D5-4800/CL40 (AD5S48008G-S),$799 ◆ ★
威剛 NB 16GB D5-4800/CL40 (AD5S480016G-S),$1200 ◆ ★
威剛 NB 32GB D5-4800/CL40 (AD5S480032G-S),$2350 ◆ ★
威剛 NB 8GB D5-5600/CL46 (AD5S56008G-S),$899 ◆ ★
威剛 NB 16GB D5-5600/CL46 (AD5S560016G-S),$1250 ◆ ★
威剛 NB 32GB D5-5600/CL46 (AD5S560032G-S),$2388 ◆ ★
金士頓 NB 16GB DDR5 5600(KVR56S46BS8-16)/CL46,$1300↗$1550 ◆ ★
金士頓 NB 32GB DDR5 5600(KVR56S46BD8-32)/CL46,$2450↗$2950 ◆ ★
美光Micron Crucial NB 8GB DDR5 4800/CL40 少量,$729 ◆ ★
美光 Micron Crucial NB 32GB DDR5 5600/CL46,$2899 ◆ ★ 熱賣
美光 Micron Crucial NB 64GB DDR5 5600/CL46,$4789↗$5799 ◆ ★
美光 Micron Crucial NB 雙通16G*2 DDR5 5600/CL46,$2399↗$2999 ◆ ★
美光 Micron Crucial NB 雙通64G*2 DDR5 5600/CL46,$9999↗$11599 ◆ ★
UMAX 8GB DDR4-2400(1024*8),$450↗$480 ◆ ★
UMAX 8GB DDR4-2666原生顆粒製(1024*8),$460↗$490 ◆ ★
UMAX 8GB DDR4-3200(1024*8)超頻,$499 ◆ ★ 熱賣
UMAX 16GB DDR4-2400(1024*8),$790↗$880 ◆ ★
UMAX 16GB DDR4-2666原生顆粒製(1024*8),$820↗$890 ◆ ★
UMAX 16GB DDR4-2666原生顆粒製(2048*8),$850↗$920 ◆ ★
UMAX 16GB DDR4-3200(1024*8)超頻CL16,$930 ◆ ★ 熱賣
UMAX 16GB DDR4-3200原生顆粒製(2048*8)超頻CL16,$850↗$930 ◆ ★
威剛 8GB D4-3200(AD4U320038G22-SGN)(1024*8),$599 ◆ ★
威剛 8GB D4-3200/CL16 XPG D10超頻 黑(AX4U320038G16A-SB10)(1024*8),$699 ◆ ★ 熱賣
威剛 16GB D4-3200(AD4U3200316G22-SGN)(1024*8),$1299 ◆ ★
威剛 16GB D4-3200/CL16 XPG D10超頻 黑(AX4U3200316G16A-SB10)(1024*8),$1399 ◆ ★ 熱賣
威剛 32GB D4-3200(AD4U3200732G22-SGN)(2048*8),$2669 ◆ ★ 熱賣
十銓ELITE 16GB DDR4-3200(2048*8),$1350 ◆ ★ 熱賣
KLEVV(科賦) 16GB DDR4-3200(2048*8),$1130 ◆ ★ 熱賣
金士頓 8GB DDR4-3200 FURY Beast(獸獵者)(KF432C16BB/8)(1024*8),$950↘$850 ◆ ★ 熱賣
金士頓 16GB DDR4-3200(KVR32N22S8/16)(2048*8),$1700↗$1750 ◆ ★
金士頓 16GB DDR4-3200 FURY Beast(獸獵者)(KF432C16BB/16)(2048*8),$1850 ◆ ★ 熱賣
金士頓 32GB DDR4-3200(KVR32N22D8/32)(2048*8),$2800↗$3200 ◆ ★
金士頓 32GB DDR4-3200 FURY Beast(獸獵者)(KF432C16BB/32)(2048*8),$2800↗$3500 ◆ ★
美光 Micron Crucial 8GB DDR4-3200(1024*8),$599 ◆ ★
美光 Micron Crucial 16GB DDR4-3200(2048*8),$1199 ◆ ★
美光 Micron Crucial 32GB DDR4-3200(2048*8),$2299 ◆ ★
UMAX 16GB(雙通8GB*2) DDR4-2666原生顆粒製-含散熱片(1024*8),$990↗$1100 ◆ ★
UMAX 16GB(雙通8GB*2) DDR4-3200超頻CL16含散熱片(1024*8),$1150 ◆ ★ 熱賣
UMAX 32GB(雙通16GB*2) DDR4-2666原生顆粒製-含散熱片(2048*8),$1900↗$1990 ◆ ★
UMAX 32GB(雙通16GB*2) DDR4-3200原生顆粒-超頻CL16含散熱片(1024*8),$1990 ◆ ★ 熱賣
UMAX 32GB(雙通16GB*2) DDR4-3200原生顆粒-超頻CL16含散熱片(2048*8),$2250 ◆ ★
UMAX 64GB(雙通32GB*2) DDR4-3200原生顆粒-超頻CL16含散熱片(2048*8) 少量,$4500 ◆ ★
威剛 16GB(雙通8GB*2) D4-3200/CL16 D10超頻 黑(AX4U320038G16A-DB10)(1024*8),$1399 ◆ ★ 熱賣
威剛 32GB(雙通16G*2) D4-3200/CL16 D10超頻 黑(AX4U3200316G16A-DB10)(1024*8),$2599 ◆ ★ 熱賣
威剛 32GB(雙通16G*2) D4-3600/CL18 D10超頻 黑(AX4U3600316G18I-DB10)(1024*8),$2699 ◆ ★ 熱賣
威剛 16GB(雙通8GB*2) D4-3200/CL16 D50 RGB 灰(AX4U320038G16A-DT50)(1024*8),$1499 ◆ ★
威剛 16GB(雙通8GB*2) D4-3200/CL16 D50 RGB 白(AX4U320038G16A-DW50)(1024*8),$1499 ◆ ★
威剛 32GB(雙通16G*2) D4-3200/CL16 D50 RGB 灰(AX4U3200716G16A-DT50)(2048*8),$2699 ◆ ★
威剛 32GB(雙通16G*2) D4-3200/CL16 D50 RGB 白(AX4U3200716G16ADW50)(2048*8),$2699 ◆ ★
威剛 32GB(雙通16G*2) D4-3600/CL18 D50 RGB 灰(AX4U3600716G18I-DT50)(2048*8),$2999 ◆ ★ 熱賣
威剛 32GB(雙通16G*2) D4-3600/CL18 D50 RGB 白(AX4U3600716G18I-DW50)(2048*8),$2999 ◆ ★ 熱賣
金士頓 16GB(雙通8GB*2) DDR4-3200 FURY Beast(獸獵)(KF432C16BBK2/16),$1700 ◆ ★ 熱賣
金士頓 16GB(雙通8GB*2) DDR4-3200 FURY Beast RGB(獸獵)(KF432C16BB2AK2/16),$1750 ◆ ★
金士頓 32GB(雙通16GB*2) DDR4-3200 (獸獵者)(KF432C16BBK2/32)(2048*8),$3400 ◆ ★ 熱賣
金士頓 32GB(雙通16GB*2) DDR4-3200 RGB(獸獵者)(KF432C16BB2AK2/32)(2048*8),$2850↗$3500 ◆ ★
金士頓 32GB(雙通16GB*2) DDR4-3600 (獸獵者)(KF436C18BBK2/32)(2048*8),$2900↗$3600 ◆ ★
金士頓 64GB(雙通32GB*2) DDR4-3200 (獸獵者)(KF432C16BBK2/64)(2048*8),$5500↗$6950 ◆ ★
十銓 T-Create Expert 引領者散熱片系列 16GB(雙通8GB*2) DDR4-3200/CL16,$1349 ◆ ★
十銓 T-Force Delta 炫光RGB系列 16GB(雙通8GB*2) DDR4-3200(黑色)/CL16,$1399 ◆ ★
十銓 T-Force Delta 炫光RGB系列 16GB(雙通8GB*2) DDR4-3600(黑色)/CL18,$1499 ◆ ★
芝奇 G.SKILL Ripjaws V 32GB(雙通16GB*2) D4-3600 CL18 黑 F4-3600C18D-32GVK,$2550↗$2990 ◆ ★
芝奇 G.SKILL Ripjaws V 32GB(雙通16GB*2) D4-4000 CL18 黑 F4-4000C18D-32GVK,$3100↗$3300 ◆ ★
芝奇 G.SKILL 幻光戟 16GB(雙通8GB*2) D4-3200 CL16 黑銀 F4-3200C16D-16GTZR,$1800↗$1990 ◆ ★
芝奇 G.SKILL 幻光戟 32GB(雙通16GB*2) D4-3200 CL16 黑銀 F4-3200C16D-32GTZR,$3100↗$3380 ◆ ★
芝奇 G.SKILL 幻光戟 32GB(雙通16GB*2) D4-3600 CL16 黑銀 F4-3600C16D-32GTZRC,$3500↗$3700 ◆ ★
芝奇 G.SKILL 幻光戟 32GB(雙通16GB*2) D4-4000 CL18 黑銀 F4-4000C18D-32GTZR,$3550↗$3850 ◆ ★
芝奇 G.SKILL 幻光戟 64GB(雙通32GB*2) D4-3200 CL16 黑銀 F4-3200C16D-64GTZR,$5900↗$6100 ◆ ★
芝奇 G.SKILL 皇家戟 32GB(雙通16GB*2) D4-3200 CL16 銀 F4-3200C16D-32GTRS,$3850↗$4150 ◆ ★
芝奇 G.SKILL 焰光戟 32GB(雙通16GB*2) D4-3200 F4-3200C16D-32GTZN[For AMD],$3200↗$3400 ◆ ★
芝奇 G.SKILL 焰光戟 32GB(雙通16GB*2) D4-3600 F4-3600C16D-32GTZNC[For AMD],$3900 ◆ ★ 熱賣
芝奇 G.SKILL 燄光戟 32GB(雙通16GB*2) D4-4000 F4-4000C18D-32GTZN[FOR R5000],$3750↗$3950 ◆ ★
UMAX NB 8GB DDR4-2666(1024*8),$550 ◆ ★
UMAX NB 8GB DDR4-3200(1024*8),$580 ◆ ★ 熱賣
UMAX NB 16GB DDR4-2400(1024*8),$880 ◆ ★
UMAX NB 16GB DDR4-2666(1024*8),$920 ◆ ★
UMAX NB 16GB DDR4-2666(2048*8),$920 ◆ ★
UMAX NB 16GB DDR4-3200(1024*8),$950 ◆ ★ 熱賣
UMAX NB 16GB DDR4-3200(2048*8),$1150 ◆ ★ 熱賣
UMAX NB 32GB DDR4-3200(2048*8),$2150 ◆ ★ 熱賣
威剛 NB 8GB D4-3200(AD4S320038G22-SGN)(1024*8),$699 ◆ ★
威剛 NB 16GB D4-3200(AD4S3200316G22-SGN)(1024*8),$1299 ◆ ★
金士頓 NB 8GB DDR4-3200(KVR32S22S8/8)(1024*8),$950↘$900 ◆ ★
金士頓 NB 16GB DDR4-3200(KVR32S22S8/16)(2048*8),$1700 ◆ ★
金士頓 NB 32GB D4-3200(KVR32S22D8/32)(2048*8),$3300 ◆ ★ 熱賣
UMAX 16GB(雙通道8G*2)DDR3-1600含散熱片(512*8),$1280 ◆ ★ 熱賣
UMAX NB 8GB DDR3L-1600 低電壓(512*8),$690 ◆ ★ 熱賣
金士頓 NB 4GB DDR3L-1600 低電壓(KVR16LS11/4)(512*8),$590 ◆ ★
金士頓 NB 8GB DDR3L-1600 低電壓(KVR16LS11/8)(512*8),$1100 ◆ ★
金士頓16GB 5600MT/s D5 ECC CL46 DIMM 1Rx8 Hynix A(KSM56E46BS8KM/16HA),$2850 ◆ ★
金士頓32GB 5600MT/s D5 ECC CL46 DIMM 2Rx8 Hynix A(KSM56E46BD8KM/32HA),$5350↗$5500 ◆ ★
金士頓48GB 5600MT/s D5 ECC CL46 DIMM 2Rx8 Hynix M(KSM56E46BD8KM/48HM),$7800 ◆ ★
芝奇 G5 64G(16G*4)D5-6000 C30 ECC(F5-6000R3036G16GQ4-G5)XMP,$16000↗$17500 ◆ ★
芝奇 G5 128G(16G*8)D5-6000 C30 ECC(F5-6000R3036G16GQ8-G5)XMP,$32800 ◆ ★
芝奇 G5 128G(32G*4)D5-6000 C30 ECC(F5-6000R3036G32GQ4-G5)XMP,$26500↗$30800 ◆ ★
芝奇 G5 192G(48G*4)D5-6000 C30 ECC(F5-6000R3036G48GQ4-G5)XMP,$40500↗$44500 ◆ ★
芝奇 G5 64G(16G*4)D5-6400 C32 ECC(F5-6400R3239G16GQ4-G5)XMP,$17000↗$17900 ◆ ★
芝奇 G5 128G(32G*4)D5-6400 C32 ECC(F5-6400R3239G32GQ4-G5)XMP,$29000↗$33700 ◆ ★
芝奇 G5 192G(48G*4)D5-6400 C32 ECC(F5-6400R3239G48GQ4-G5)XMP,$43000↗$47300 ◆ ★
芝奇 G5 NEO 64G(16G*4)D5-6000 C30 ECC(F5-6000R3036G16GQ4-G5N)EXPO,$16000↗$17500 ◆ ★
芝奇 G5 NEO 128G(32G*4)D5-6000 C30 ECC(F5-6000R3036G32GQ4-G5N)EXPO,$26500↗$30800 ◆ ★
芝奇 G5 NEO 192G(48G*4)D5-6000 C30 ECC(F5-6000R3036G48GQ4-G5N)EXPO,$40500↗$44500 ◆ ★
芝奇 G5 NEO 64G(16G*4)D5-6400 C32 ECC(F5-6400R3239G16GQ4-G5N)EXPO,$17000↗$17900 ◆ ★
芝奇 G5 NEO 128G(32G*4)D5-6400 C32 ECC(F5-6400R3239G32GQ4-G5N)EXPO,$29000↗$33700 ◆ ★
芝奇 G5 NEO 192G(48G*4)D5-6400 C32 ECC(F5-6400R3239G48GQ4-G5N)EXPO,$43000↗$47300 ◆ ★
金士頓16GB 5600MT/s D5 ECC Reg CL46 DIMM 1R*8 Hynix A Rambus (KSM56R46BS8/16HA),$3500 ◆ ★
金士頓32GB 5600MT/s D5 ECC Reg CL46 DIMM 2R*8 Hynix A Rambus (KSM56R46BD8/32HA),$5700↗$5900 ◆ ★
金士頓64GB 5600MT/s D5 ECC Reg CL46 DIMM 2R*4 Hynix A Rambus (KSM56R46BD4/64HA),$11000 ◆ ★
金士頓16GB 3200MHz DDR4 ECC CL22 DIMM 2R*8 Hynix(KSM32ED8/16HD),$2100 ◆ ★
金士頓32GB 3200MHz D4 ECC Reg CL22 DIMM 2R*8 Hynix C Rambus (KSM32RD8/32HCR),$4800↗$7800 ◆ ★
金士頓64GB 3200MHz D4 ECC Reg CL22 DIMM 2R*4 Hynix C Rambus (KSM32RD4/64HCR),$9200↗$15200 ◆ ★
華碩 ROG Herculx 顯示卡支撐架 /氣泡水平儀/ARGB燈效/2年(機殼需配置電源倉),$1290 ◆ ★
華碩 ROG Herculx 白色版 顯示卡支撐架 /氣泡水平儀/ARGB燈效/2年(機殼需配置電源倉),$1390 ◆ ★
酷碼 VGA Holder 顯卡用支架 千斤頂顯卡支撐架/(0005-KUH00),$490 ◆ ★
酷碼 ARGB 強化玻璃 顯卡支撐架(MCA-U000R-GSBTG-00),$790 ◆ ★
酷碼 ATLAS ARGB 顯卡支撐架 /無限鏡面強化玻璃/鋁製支架,$1390 ◆ ★
微星 MPG ARGB 顯卡支撐架 黑 磁吸式底座/90度可旋轉設計,$790 ◆ ★
微星 MPG ARGB 顯卡支撐架 白 磁吸式底座/90度可旋轉設計,$790 ◆ ★
Acer Nitro Intel ARC B570 OC 10GB(2690MHz/27cm/雙風扇/註三年),$7690 ◆ ★ 熱賣
INTEL 原廠 ARC B580 12G(2670MHz/27.2cm/雙風扇/三年保),$8990 ★
Acer Nitro Intel ARC B580 OC 12GB(2740MHz/27cm/雙風扇/註三年),$8490 ★ 熱賣
Acer Nitro Intel ARC B580 OC 12GB White(2740MHz/27cm/雙風扇/註三年),$8690 ◆ ★
華擎 ARC B580 Challenger 12G OC(2740MHz/25cm/雙風扇/註三年),$9290 ◆ ★ ↓任搭300↓
華擎 ARC B580 Steel Legend 12G OC(2800MHz/30cm/三風扇/註三年),$10290 ◆ ★ ↓任搭100↓
ACER Predator Arc A770 16G(2400MHz/27cm/三年)Predator散熱系統 *少量,$8490 ★ 熱賣
微星 N210-MD1G/D3(589MHz/1G DDR3/風扇版/14.5cm/三年保),$1390 ◆ ★
華碩 GT710-SL-2GD5-BRK-EVO(954MHz/2G DDR5/17cm/註冊四年保)保固最優,$1790 ◆ ★ 熱賣
技嘉 N710D3-2GL(954MHz/2G DDR3/14.4cm/三年保),$1690 ◆ ★
微星 GT710 2GD3H LP(954MHz/2G DDR3/靜音版/14.6cm/三年保),$1790 ◆ ★
INNO3D GT710 1GB DDR3(954MHz/靜音版/14cm/三年保固) 缺貨! 無痛升級 710-2GB,$1388 ◆ ★
INNO3D GT710 2GB DDR3(954MHz/靜音版/14cm/三年保固),$1588 ◆ ★
ZOTAC GT710-2GD3-L(71302-20L)(954MHz/2G DDR3/靜音版/14.6cm/註四年)三介面,$1690 ◆ ★
華碩 GT730-SL-2GD5-BRK(902MHz/2G DDR5/16.5cm/靜音版/註四年),$2590 ◆ ★ 熱賣
華碩 GT730-4H-SL-2GD5(927MHz/2G DDR5/14.8cm/靜音版/註四年) 4輸出 HDMI,$2890 ◆ ★
微星 N730-2GD3V3(700MHz/2G DDR3 128Bit/14.5cm/三年保)雪精靈系列,$2590 ◆ ★
INNO3D GT730 2GB SDDR3(902MHz/靜音版/14cm/三年保),$1888 ◆ ★ 熱賣
ZOTAC GT730 2GB Zone Edition(902MHz/2G DDR3/15cm/無風扇/註四年)三介面,$2350 ◆ ★
華碩 GT1030-SL-2G-BRK(1468MHz/GDDR5/17cm/註四年),$2890 ◆ ★ 熱賣
微星 GT1030 2GD4 LP OC(1430MHz/DDR4/15cm/三年保),$2850 ◆ ★
微星 GT1030 AERO ITX 2GD4 OCV1(1430MHz/DDR4/15cm/三年保) 類比輸出,$3290 ◆ ★
技嘉 GT1030 Low Profile D4 2G(1417MHz/GDDR4/15cm/單風扇),$2890 ◆ ★
INNO3D GT1030 2G(1468MHz/GDDR5/17cm/三年保),$2488 ◆ ★
ZOTAC GT1030 2GB GDDR5 HDMI/DVI Low Profile(P10300A-10L),$2790 ◆ ★
ZOTAC GT1030 2GB GDDR5 HDMI/VGA Low Profile(P10300E-10L) 類比輸出,$2790 ◆ ★
華碩 DUAL-RTX3050-O6G(1537MHz/20cm/雙風扇/註四年),$6290 ◆ ★ 熱賣 ↓任搭300↓
華碩 RTX3050-O6G-LP-BRK(1537MHz/18cm/雙風扇/註四年)薄型短卡-任搭優惠,$6390 ◆ ★ ↓任搭300↓
技嘉 RTX3050 OC Low Profile 6G(1477MHz/18cm/雙風扇/註四年)短卡四輸出,$5990 ◆ ★
